"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PGD38821494",65.1048048465432,-0.355352684220985,0.167742855290395,-2.11843707802517,0.0341380685136105,0.0593705539367139
"PGD38821496",37.4207161271332,-0.615606330090585,0.192797168581412,-3.19302578258888,0.00140790375289511,0.00324164129395002
"PGD38821498",238.129955405284,-1.35156740834834,0.0991403209805558,-13.6328730326929,2.55327020802597e-42,4.38843317004463e-41
"PGD38821500",184.16563005317,2.19037155823165,0.111004907588408,19.7322046909248,1.14084768938507e-86,6.04786726902931e-85
"PGD38821502",98.9293994116208,0.253307675093411,0.116881895447021,2.16721053439989,0.0302188045025526,0.0529943163855047
"PGD38821506",153.773744016142,0.2581643751233,0.113589186907836,2.27279006172278,0.0230388342299507,0.0414944210445286
"PGD38821510",17.3368675739546,0.536806054460266,0.254926747150148,2.10572668604325,0.0352281003796193,0.0610181087267778
"PGD38821512",497.640682293652,1.38582425547822,0.0838327112586405,16.5308294897284,2.20093859054517e-61,6.12919607493592e-60
"PGD38821514",92.200841850249,0.477573637769224,0.135917766352582,3.5136954541348,0.000441919160135559,0.00110042122501214
"PGD38821516",506.655253291362,1.09423129822997,0.0983730638792186,11.1232816695986,9.66502111354827e-29,1.03469812407816e-27
"PGD38821520",166.320866678801,-0.740106216100719,0.12180930119697,-6.0759417288171,1.2326216761247e-09,5.19495725569799e-09
"PGD38821524",63.954596256107,0.480669767427007,0.166845603214445,2.88092558728806,0.00396509240684706,0.00837561526170286
"PGD38821526",24.6035106266371,0.273810309686088,0.221598214126087,1.23561604846821,0.216601316434468,0.296621784099489
"PGD38821528",41.4196961016851,-0.134335397464821,0.195929002700574,-0.685633038566105,0.492944542061277,0.579934755366209
"PGD38821530",68.7729078909344,2.04875262575388,0.177238910963841,11.5592711251304,6.62688775020304e-31,7.79633852965064e-30
"PGD38821532",51.2695720594226,2.14929413928662,0.198076757707799,10.8508144224434,1.97656232355081e-27,1.99013140128686e-26
"PGD38821534",78.493832140624,2.55952910217754,0.183026523391851,13.9844709648869,1.93913414240457e-44,3.44039928491134e-43
"PGD38821536",91.72884921722,1.96269010321878,0.149571312353948,13.1221025765572,2.46013364930492e-39,3.8114746679372e-38
"PGD38821538",144.92767649379,0.420381094042323,0.110649414798666,3.7992166050515,0.000145154188819478,0.000383162843530305
"PGD38821542",8.31453689540077,0.524069052391877,0.408887901875572,1.28169371113199,0.199950111917326,0.277746655416985
"PGD38821546",1.42258966359955,0.579295073409025,0.923634726772251,0.627190659486612,0.530534265194908,0.615274319150657
"PGD38821548",9.86448695415161,0.36291730449506,0.365730989212429,0.992306682232676,0.321047944624382,0.410642719868396
"PGD38821550",2.8500127571933,-0.50419922145815,0.608945883716593,-0.827986911383421,0.407677912373965,0.499800171202409
"PGD38821558",216.179271519824,-0.672883975892936,0.119434049985883,-5.63393752428618,1.76140853633879e-08,6.8525177364197e-08
"PGD38821562",137.395682542619,-0.668720878567546,0.120579112857626,-5.54590975766375,2.92429629770187e-08,1.11498299045825e-07
"PGD38821564",85.016172781898,0.916199464260305,0.196335357925606,4.66650263070528,3.06369724687355e-06,9.7824875807283e-06
"PGD38821566",26.6531577937262,-0.10605573559484,0.250299344575351,-0.423715594520514,0.671773240791628,0.742827984547849
"PGD38821568",58.6298655928581,-1.03073068840086,0.159613861346411,-6.45765148281112,1.06340288524933e-10,4.85370611524592e-10
"PGD38821570",76.1230737717369,-0.299643350546821,0.138850052892323,-2.15803555205839,0.030925067777665,0.0541681123494132
"PGD38821572",6.48672766012445,-0.32448059208229,0.424202496617568,-0.764919100357912,0.444319719445252,0.534300837813367
"PGD38821582",31.6471746144608,-0.533210533977259,0.27738201494766,-1.92229670722478,0.05456843409401,0.0902635751930993
"PGD38821584",64.7601940705881,-0.59074306641943,0.147220745930382,-4.01263465068151,6.00448080244486e-05,0.000165537064729056
"PGD38821586",66.3894132101572,-0.44298940708025,0.159971923192111,-2.76916972829202,0.00561993501740396,0.011511971171591
"PGD38821590",84.0145759210511,-0.56345936255557,0.133297767346739,-4.2270727692676,2.36751119076378e-05,6.86235127757617e-05
"PGD38821592",55.6525644394658,-0.515684522868744,0.156240654806416,-3.30057835143921,0.000964857684622394,0.00228984563772305
"PGD38821594",5.27480605010232,0.224446416543792,0.495399024545392,0.453061886324377,0.650504179168914,0.722782421298794
"PGD38821596",8.99787961925804,0.097634572072114,0.457902029652571,0.213221531571269,0.831154174639311,0.870111436691166
"PGD38821600",20.044434852351,-1.45309187543782,0.305940143090202,-4.74959533182082,2.03824096281228e-06,6.66289764960922e-06
"PGD38821602",241.018413944199,-2.55288706934778,0.129366007383797,-19.7338321014577,1.10470220187947e-86,5.92767035154838e-85
