"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PGD38831374",76.3792153964699,-1.39950674642946,0.24990527377881,-5.60014890949504,2.14167751738668e-08,1.93716110209976e-07
"PGD38831376",7.02607674401601,-0.352552741104939,0.416055340618455,-0.847369824843203,0.396789018250625,0.55711715920266
"PGD38831378",352.627097072723,0.618242261029928,0.281979060842226,2.19251124244239,0.0283426122150559,0.072358637484228
"PGD38831382",10.046880932766,-0.816703396765935,0.348878773349462,-2.34093748073307,0.0192353878680315,0.0525111139013942
"PGD38831384",37.6571789185896,-0.869657411413268,0.20848807118994,-4.17125740791654,3.02923436826714e-05,0.000163905299900462
"PGD38831386",69.172945242863,-0.00440798823445607,0.140871932998625,-0.0312907485588283,0.975037668377421,0.986037122508143
"PGD38831388",20.7903896451397,-0.467038305958332,0.246703794144756,-1.89311359226317,0.0583427649770418,0.12949697439612
"PGD38831390",36.1571975291602,0.229830182111743,0.191036531034227,1.20306928139605,0.228949511518321,0.377959365376595
"PGD38831392",30.8534424003519,0.740551385332488,0.205335407897615,3.60654498371632,0.000310301086322662,0.00140334665112663
"PGD38831394",80.3224156376365,-0.150340523825953,0.152283995398861,-0.987237847497907,0.323526051750758,0.485634725117324
"PGD38831396",55.989961654299,0.680877241971765,0.174842148022144,3.89423974524456,9.85071878283897e-05,0.000489055119784055
"PGD38831398",114.271442112962,-0.829849842223524,0.157218240420194,-5.27833055506537,1.30366137827231e-07,1.06284965365915e-06
"PGD38831406",255.145212322069,-1.02095533673838,0.147202855777988,-6.93570332818943,4.0420506563454e-12,5.39153275838477e-11
"PGD38831408",52.4259941991643,0.299927422521947,0.159262047335074,1.88323224233659,0.0596689013546144,0.132162069999842
"PGD38831410",236.649403237686,0.390263549562984,0.184973120176036,2.10983925227394,0.0348722042026299,0.0856563757075088
"PGD38831412",128.731541749658,-0.983229540807054,0.177528222392775,-5.53844074792624,3.05176458680195e-08,2.70803952281478e-07
"PGD38831414",39.1710885198188,0.0597113634473128,0.178147267386218,0.335179788741079,0.73748946734712,0.832713127476054
"PGD38831416",288.114891073312,0.613296274986062,0.0718346869198416,8.53760629137874,1.37030900675041e-17,2.66168316288155e-16
"PGD38831418",8367.06870441215,-1.97196402523644,1.03073519754799,-1.91316259493955,0.0557272404319505,0.1249416587344
"PGD38831420",376.071440220486,0.776054817466329,0.125827936474794,6.16758757401849,6.93397121546471e-10,7.55211593622319e-09
"PGD38831422",709.553420374656,0.811450421072968,0.0850635720859589,9.53934100313795,1.43742796979857e-21,3.3473806037022e-20
"PGD38831424",243.932169304153,1.05922531443587,0.0927852460906557,11.4158808546022,3.48356704126141e-30,1.26579612749283e-28
"PGD38831426",1391.17277370761,0.65614495476736,0.0763285927103038,8.5963193014403,8.23135725758378e-18,1.60625790929239e-16
